Username,PNC,STATE,TYPE
"user_random,11610@pypl.com",6199927289616,Inactive,rights3
"user_random,11611@pypl.com",9202422518915,Active,rights1
"user_random,11612@pypl.com",1610305237741,Inactive,rights2.2
"user_random,11613@pypl.com",5897488318151,Active,rights4
"user_random,11614@pypl.com",2883338936308,Active,rights2
"user_random,11615@pypl.com",2137626767234,Inactive,rights2.2
"user_random,11616@pypl.com",4484578098576,Active,rights1
"user_random,11617@pypl.com",4848742642561,Inactive,rights2.2
"user_random,11618@pypl.com",1537486338188,Inactive,rights2
"user_random,11619@pypl.com",4232374855983,Active,rights2.2
"user_random,11620@pypl.com",9562798156128,Inactive,rights2.2
"user_random,11621@pypl.com",4400157045621,Active,rights1
"user_random,11622@pypl.com",9440013470727,Inactive,rights2
"user_random,11623@pypl.com",5873552057626,Active,rights2.2
"user_random,11624@pypl.com",7329371434740,Active,rights1
"user_random,11625@pypl.com",3211433654344,Inactive,rights2
"user_random,11626@pypl.com",4524082615886,Inactive,rights1
"user_random,11627@pypl.com",7338477198751,Active,rights3
"user_random,11628@pypl.com",5874646315532,Inactive,rights1
"user_random,11629@pypl.com",9696531376522,Active,rights4
"user_random,11630@pypl.com",8073696500935,Active,rights2.1
"user_random,11631@pypl.com",1680782195137,Inactive,rights2.2
"user_random,11632@pypl.com",6024338200724,Inactive,rights2
"user_random,11633@pypl.com",5438097599695,Active,rights1
"user_random,11634@pypl.com",1154287948398,Active,rights2
"user_random,11635@pypl.com",8813174527513,Active,rights2.1
"user_random,11636@pypl.com",1722114195765,Active,rights2.2
"user_random,11637@pypl.com",4606107243072,Inactive,rights1
"user_random,11638@pypl.com",4558795951449,Inactive,rights4
"user_random,11639@pypl.com",6406335357175,Inactive,rights3
"user_random,11640@pypl.com",7026348564641,Inactive,rights2
"user_random,11641@pypl.com",7489038120917,Active,rights2.2
"user_random,11642@pypl.com",8768946969191,Inactive,rights1
"user_random,11643@pypl.com",8654555110888,Active,rights2.2
"user_random,11644@pypl.com",3817949455587,Inactive,rights2.1
"user_random,11645@pypl.com",8897001345772,Inactive,rights1
"user_random,11646@pypl.com",7549842094921,Active,rights2.2
"user_random,11647@pypl.com",7235096996337,Active,rights2.2
"user_random,11648@pypl.com",7439108924759,Inactive,rights4
"user_random,11649@pypl.com",3820159009717,Inactive,rights2
"user_random,11650@pypl.com",4444012686586,Active,rights1
"user_random,11651@pypl.com",7579464431207,Inactive,rights2.1
"user_random,11652@pypl.com",4201099169900,Inactive,rights2.2
"user_random,11653@pypl.com",3788435844132,Active,rights3
"user_random,11654@pypl.com",3638792392775,Inactive,rights2
"user_random,11655@pypl.com",5375287702229,Active,rights2.2
"user_random,11656@pypl.com",4266694509771,Active,rights4
"user_random,11657@pypl.com",6814399607918,Inactive,rights4
"user_random,11658@pypl.com",7240605594765,Inactive,rights3
"user_random,11659@pypl.com",7045559854593,Active,rights3
"user_random,11660@pypl.com",1642641880961,Active,rights2.2
"user_random,11661@pypl.com",5813346230355,Active,rights4
"user_random,11662@pypl.com",1369122962785,Inactive,rights4
"user_random,11663@pypl.com",7744854688286,Inactive,rights2
"user_random,11664@pypl.com",5066477337995,Active,rights2.2
"user_random,11665@pypl.com",9429476118726,Inactive,rights2.1
"user_random,11666@pypl.com",4685454655295,Active,rights4
"user_random,11667@pypl.com",2149689715435,Active,rights2
"user_random,11668@pypl.com",1060782611552,Inactive,rights2
"user_random,11669@pypl.com",1407101133121,Active,rights2.1
"user_random,11670@pypl.com",7404777796586,Active,rights3
"user_random,11671@pypl.com",5058563849728,Active,rights1
"user_random,11672@pypl.com",6577974563166,Active,rights1
"user_random,11673@pypl.com",5546039379266,Active,rights2.2
"user_random,11674@pypl.com",4553956900972,Active,rights2.1
"user_random,11675@pypl.com",7348798835626,Inactive,rights4
"user_random,11676@pypl.com",2905906238552,Inactive,rights3
"user_random,11677@pypl.com",1096212611245,Inactive,rights4
"user_random,11678@pypl.com",2261409500440,Active,rights2.2
"user_random,11679@pypl.com",4762352463809,Inactive,rights2.2
"user_random,11680@pypl.com",6464779278578,Inactive,rights3
"user_random,11681@pypl.com",4907923562412,Inactive,rights2.1
"user_random,11682@pypl.com",9069884222596,Active,rights2.2
"user_random,11683@pypl.com",8797648014258,Inactive,rights2
"user_random,11684@pypl.com",8624711217696,Active,rights4
"user_random,11685@pypl.com",1988968979915,Active,rights1
"user_random,11686@pypl.com",8060763194366,Inactive,rights3
"user_random,11687@pypl.com",7308399688459,Inactive,rights4
"user_random,11688@pypl.com",3274658567675,Inactive,rights3
"user_random,11689@pypl.com",3683823027837,Active,rights4
"user_random,11690@pypl.com",2609921325838,Active,rights4
"user_random,11691@pypl.com",2708234868337,Inactive,rights3
"user_random,11692@pypl.com",8122994067120,Inactive,rights1
"user_random,11693@pypl.com",7231878681754,Active,rights4
"user_random,11694@pypl.com",1335435861286,Inactive,rights2.2
"user_random,11695@pypl.com",1128862348875,Inactive,rights2.2
"user_random,11696@pypl.com",8339859235121,Active,rights1
"user_random,11697@pypl.com",4109341257126,Active,rights2.1
"user_random,11698@pypl.com",8172142687208,Inactive,rights2.1
"user_random,11699@pypl.com",3549619940636,Inactive,rights2.1
"user_random,11700@pypl.com",7607254090850,Active,rights1
"user_random,11701@pypl.com",9881495145317,Active,rights4
"user_random,11702@pypl.com",6015282478567,Active,rights2
"user_random,11703@pypl.com",6978712858766,Inactive,rights3
"user_random,11704@pypl.com",3318336479725,Active,rights2.2
"user_random,11705@pypl.com",1881542243392,Active,rights3
"user_random,11706@pypl.com",2524105947155,Inactive,rights3
"user_random,11707@pypl.com",6433663263137,Active,rights2.1
"user_random,11708@pypl.com",7178419104643,Inactive,rights2.1
"user_random,11709@pypl.com",1435607306157,Active,rights3
"user_random,11710@pypl.com",3556057949192,Active,rights2.1
"user_random,11711@pypl.com",9068728492771,Active,rights1
"user_random,11712@pypl.com",7234039208447,Inactive,rights4
"user_random,11713@pypl.com",8909601492295,Inactive,rights1
"user_random,11714@pypl.com",2981995460749,Inactive,rights1
"user_random,11715@pypl.com",7848487042576,Inactive,rights1
"user_random,11716@pypl.com",1598057388940,Inactive,rights1
"user_random,11717@pypl.com",4281295236532,Active,rights1
"user_random,11718@pypl.com",5630208180992,Active,rights2.1
"user_random,11719@pypl.com",6302236657915,Inactive,rights2
"user_random,11720@pypl.com",5027861497293,Inactive,rights2.2
"user_random,11721@pypl.com",3289656607073,Inactive,rights2.2
"user_random,11722@pypl.com",8756985502827,Inactive,rights4
"user_random,11723@pypl.com",1231254326418,Inactive,rights2.2
"user_random,11724@pypl.com",1809778574194,Active,rights3
"user_random,11725@pypl.com",5586173396242,Inactive,rights2.1
"user_random,11726@pypl.com",5083961252884,Inactive,rights2
"user_random,11727@pypl.com",5164799477645,Active,rights1
"user_random,11728@pypl.com",9469015131205,Active,rights3
"user_random,11729@pypl.com",7574712160231,Inactive,rights2
"user_random,11730@pypl.com",6630459544111,Inactive,rights2.1
"user_random,11731@pypl.com",9192889677846,Inactive,rights4
"user_random,11732@pypl.com",4285291715457,Inactive,rights4
"user_random,11733@pypl.com",3891009933747,Active,rights3
"user_random,11734@pypl.com",7695821677877,Active,rights3
"user_random,11735@pypl.com",4563894515652,Inactive,rights2.1
"user_random,11736@pypl.com",7855107931143,Inactive,rights4
"user_random,11737@pypl.com",6853466250197,Active,rights2.2
"user_random,11738@pypl.com",3209976995868,Active,rights1
"user_random,11739@pypl.com",7793929198089,Active,rights4
"user_random,11740@pypl.com",5549483499410,Inactive,rights4
"user_random,11741@pypl.com",7124391795600,Inactive,rights1
"user_random,11742@pypl.com",3471298718033,Active,rights2.2
"user_random,11743@pypl.com",7657654516969,Active,rights2.1
"user_random,11744@pypl.com",7900871484637,Active,rights1
"user_random,11745@pypl.com",7131374617162,Inactive,rights2.1
"user_random,11746@pypl.com",8095705856332,Inactive,rights2.1
"user_random,11747@pypl.com",5449887548367,Active,rights2.1
"user_random,11748@pypl.com",4082513380656,Inactive,rights2.1
"user_random,11749@pypl.com",5216749774704,Inactive,rights3
"user_random,11750@pypl.com",8114382514062,Active,rights4
"user_random,11751@pypl.com",9028016468598,Inactive,rights2.2
"user_random,11752@pypl.com",7597558952080,Inactive,rights4
"user_random,11753@pypl.com",2563357253258,Inactive,rights2
"user_random,11754@pypl.com",4283186221252,Inactive,rights2.2
"user_random,11755@pypl.com",1651709448202,Active,rights3
"user_random,11756@pypl.com",4221006338085,Active,rights1
"user_random,11757@pypl.com",6727258649273,Inactive,rights2.2
"user_random,11758@pypl.com",3880149688616,Inactive,rights2.1
"user_random,11759@pypl.com",9773386997994,Active,rights2.2
"user_random,11760@pypl.com",8504846684315,Active,rights2
"user_random,11761@pypl.com",6058765155052,Active,rights4
"user_random,11762@pypl.com",3048984357022,Active,rights2.1
"user_random,11763@pypl.com",5313688329340,Active,rights3
"user_random,11764@pypl.com",9035294921393,Inactive,rights2.1
"user_random,11765@pypl.com",2216349895575,Active,rights4
"user_random,11766@pypl.com",3691895504262,Inactive,rights2.2
"user_random,11767@pypl.com",8155693165283,Inactive,rights1
"user_random,11768@pypl.com",1906673249974,Inactive,rights1
"user_random,11769@pypl.com",3603529888004,Inactive,rights2
"user_random,11770@pypl.com",9567154740898,Inactive,rights2.1
"user_random,11771@pypl.com",1910336834462,Inactive,rights2.1
"user_random,11772@pypl.com",6703147668609,Active,rights2.2
"user_random,11773@pypl.com",7648583714281,Inactive,rights3
"user_random,11774@pypl.com",4137123636800,Active,rights2.2
"user_random,11775@pypl.com",7662294001197,Inactive,rights2.1
"user_random,11776@pypl.com",4147489332324,Inactive,rights2.2
"user_random,11777@pypl.com",9002515039166,Inactive,rights1
"user_random,11778@pypl.com",5150916356398,Active,rights4
"user_random,11779@pypl.com",8468892379625,Active,rights2.2
"user_random,11780@pypl.com",9348133709889,Inactive,rights2
"user_random,11781@pypl.com",4112491774920,Inactive,rights2.2
"user_random,11782@pypl.com",5332159020221,Active,rights2.2
"user_random,11783@pypl.com",5957629331116,Inactive,rights2.2
"user_random,11784@pypl.com",5901275615229,Active,rights4
"user_random,11785@pypl.com",9213315978557,Inactive,rights1
"user_random,11786@pypl.com",7930145844750,Inactive,rights3
"user_random,11787@pypl.com",6263586949009,Inactive,rights3
"user_random,11788@pypl.com",6667745022567,Inactive,rights1
"user_random,11789@pypl.com",1720659313608,Inactive,rights2.1
"user_random,11790@pypl.com",4376539573362,Inactive,rights2.2
"user_random,11791@pypl.com",9637575812551,Active,rights3
"user_random,11792@pypl.com",4013167175129,Inactive,rights2.2
"user_random,11793@pypl.com",8496592107862,Inactive,rights2.2
"user_random,11794@pypl.com",2491396474130,Inactive,rights2
"user_random,11795@pypl.com",6439535744771,Active,rights2.1
"user_random,11796@pypl.com",2610001009361,Active,rights2.2
"user_random,11797@pypl.com",2038438154960,Inactive,rights2.1
"user_random,11798@pypl.com",1447236150708,Active,rights2.1
"user_random,11799@pypl.com",9604412986433,Active,rights4
"user_random,11800@pypl.com",9188564661022,Inactive,rights4
"user_random,11801@pypl.com",9494529613599,Inactive,rights2.2
"user_random,11802@pypl.com",5382755767204,Active,rights4
"user_random,11803@pypl.com",1897317956590,Inactive,rights3
"user_random,11804@pypl.com",2773174226951,Active,rights4
"user_random,11805@pypl.com",3413025413574,Active,rights3
"user_random,11806@pypl.com",4716744568485,Active,rights2.1
"user_random,11807@pypl.com",4781329971240,Inactive,rights1
"user_random,11808@pypl.com",4088874950542,Inactive,rights4
"user_random,11809@pypl.com",8983738455870,Inactive,rights2.1
"user_random,11810@pypl.com",7912192647570,Active,rights2.1
"user_random,11811@pypl.com",2377338549172,Inactive,rights4
"user_random,11812@pypl.com",3616769760281,Active,rights3
"user_random,11813@pypl.com",8839917921104,Inactive,rights2.1
"user_random,11814@pypl.com",8986576174396,Inactive,rights1
"user_random,11815@pypl.com",9150063122245,Active,rights1
"user_random,11816@pypl.com",5686401073616,Active,rights3
"user_random,11817@pypl.com",4729989616700,Inactive,rights2.2
"user_random,11818@pypl.com",4409504592275,Active,rights1
"user_random,11819@pypl.com",2303709205949,Inactive,rights2.1
"user_random,11820@pypl.com",4072357536389,Inactive,rights1
"user_random,11821@pypl.com",8811742038519,Inactive,rights2.2
"user_random,11822@pypl.com",3376836260633,Active,rights4
"user_random,11823@pypl.com",3515576837052,Inactive,rights1
"user_random,11824@pypl.com",7162591235005,Active,rights4
"user_random,11825@pypl.com",8128794317564,Active,rights2.2
"user_random,11826@pypl.com",4717668698328,Inactive,rights2.1
"user_random,11827@pypl.com",2686474935935,Inactive,rights2
"user_random,11828@pypl.com",3841825289446,Active,rights2.1
"user_random,11829@pypl.com",4510166288108,Inactive,rights2.1
"user_random,11830@pypl.com",4710081371997,Active,rights2.2
"user_random,11831@pypl.com",6450254570169,Inactive,rights3
"user_random,11832@pypl.com",8824359229085,Inactive,rights1
"user_random,11833@pypl.com",1089259783317,Active,rights4
"user_random,11834@pypl.com",8916815907690,Active,rights4
"user_random,11835@pypl.com",1302177826912,Active,rights2.1
"user_random,11836@pypl.com",2681833684232,Inactive,rights2.2
"user_random,11837@pypl.com",7394826430997,Active,rights4
"user_random,11838@pypl.com",3214972037090,Inactive,rights2.1
"user_random,11839@pypl.com",4742719284996,Active,rights3
"user_random,11840@pypl.com",6202663012152,Active,rights2.1
"user_random,11841@pypl.com",2486412022073,Active,rights1
"user_random,11842@pypl.com",5197001486674,Active,rights2
"user_random,11843@pypl.com",7449631516415,Inactive,rights2.1
"user_random,11844@pypl.com",9415702718889,Inactive,rights2
"user_random,11845@pypl.com",3342609600159,Active,rights2.1
"user_random,11846@pypl.com",7578214760545,Active,rights2.1
"user_random,11847@pypl.com",2931257899996,Active,rights2.2
"user_random,11848@pypl.com",6023719688600,Active,rights3
"user_random,11849@pypl.com",6817856476377,Inactive,rights1
"user_random,11850@pypl.com",9196019603312,Active,rights4
"user_random,11851@pypl.com",7220441928507,Active,rights3
"user_random,11852@pypl.com",3169196964572,Inactive,rights1
"user_random,11853@pypl.com",9806646922047,Active,rights2
"user_random,11854@pypl.com",3194122475796,Inactive,rights2.1
"user_random,11855@pypl.com",1612723404408,Inactive,rights4
"user_random,11856@pypl.com",7970897547879,Active,rights2.1
"user_random,11857@pypl.com",7821506596782,Inactive,rights3
"user_random,11858@pypl.com",9537926252161,Active,rights2
"user_random,11859@pypl.com",7394263617244,Active,rights1
"user_random,11860@pypl.com",2648376042304,Active,rights2
"user_random,11861@pypl.com",1161467011638,Inactive,rights1
"user_random,11862@pypl.com",3172224737031,Inactive,rights3
"user_random,11863@pypl.com",5525032521244,Inactive,rights1
"user_random,11864@pypl.com",9099698485876,Active,rights2.2
